Season,Date,GameID,posteam,DefensiveTeam,qtr,down,ydstogo,yrdline100,PlayType,Yards.Gained,PassLocation,RunLocation,RushAttempt,PassAttempt,QBHit,Touchdown,Fumble,InterceptionThrown,Accepted.Penalty,Penalty.Yards,PenaltyType,PenalizedTeam,PenaltySide
2023,2023-12-24,2023122409,CHI,ARI,2,2.0,10,25.0,Pass,0,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,1.0,10,25.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,3.0,1,1.0,Pass,1,SHORT RIGHT,,0,1,0,1,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,1.0,10,46.0,Pass,5,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,2.0,11,11.0,Run,11,,LEFT TACKLE,1,0,0,1,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,1.0,10,10.0,Pass,-1,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,3.0,4,34.0,Run,24,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,2,2.0,10,40.0,Run,6,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,1.0,10,40.0,Sack,0,,,0,0,1,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,3.0,3,46.0,Pass,6,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,1.0,3,3.0,Pass,3,right,,1,0,0,1,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,3.0,6,6.0,Sack,-9,,,0,0,1,0,0,0,1,3,DEFENSIVE HOLDING,ARI,Defensive
2023,2023-12-24,2023122409,CHI,ARI,1,2.0,6,6.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,1.0,9,9.0,Run,3,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,1,2.0,7,18.0,Run,9,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,4.0,7,11.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,3.0,10,14.0,Run,3,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,2.0,11,15.0,Run,1,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,4.0,1,34.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,2.0,6,29.0,Pass,5,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,1.0,10,25.0,Run,4,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,1.0,10,47.0,Run,4,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,3.0,5,35.0,Run,12,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,2.0,10,30.0,Run,5,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,1.0,10,30.0,Pass,0,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,4,1.0,10,20.0,Run,10,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,49.0,Pass,14,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,41.0,Run,10,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,2.0,2,38.0,Run,3,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,30.0,Run,8,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,2.0,9,21.0,Pass,9,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,20.0,Run,1,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,4.0,16,38.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,3.0,16,38.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,2.0,16,38.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,20,34.0,Run,4,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,44.0,Pass,32,right,,1,0,0,0,0,0,1,10,OFFENSIVE HOLDING,CHI,Offensive
2023,2023-12-24,2023122409,CHI,ARI,3,3.0,2,33.0,Run,11,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,2.0,5,30.0,Run,3,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-24,2023122409,CHI,ARI,3,1.0,10,25.0,Run,5,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,3.0,10,45.0,Pass,6,DEEP MIDDLE,,0,1,0,0,0,1,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,10,45.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,45.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,10,25.0,Pass,30,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,25.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,15,20.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,25.0,Run,-5,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,4.0,6,47.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,3.0,18,35.0,Pass,12,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,7,46.0,Sack,-11,,,0,0,1,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,43.0,Run,3,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,3.0,9,34.0,Pass,9,right,,1,0,0,0,1,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,10,33.0,Run,1,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,33.0,Pass,0,DEEP MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,4.0,4,31.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,3.0,1,34.0,Run,-3,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,2.0,3,32.0,Run,2,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,1.0,10,25.0,Run,7,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,4.0,1,33.0,Sack,0,,,0,0,1,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,3.0,8,40.0,Run,7,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,8,40.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,42.0,Run,2,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,10,35.0,Run,8,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,35.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,4.0,19,33.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,3.0,16,36.0,Pass,-3,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,10,42.0,Run,-6,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,42.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,4.0,7,23.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,3.0,7,23.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,11,27.0,Pass,4,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,26.0,Run,-1,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,41.0,Pass,15,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,6,49.0,Run,8,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,47.0,Pass,4,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,8,32.0,Run,15,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,30.0,Pass,2,right,,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,4.0,14,21.0,Punt,0,,,0,0,0,0,0,0,1,5,INELIGIBLE DOWNFIELD KICK,CHI,Offensive
2023,2023-12-17,2023121710,CHI,CLE,3,3.0,14,21.0,Pass,0,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,3,2.0,14,21.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,OFFENSIVE HOLDING,CHI,None
2023,2023-12-17,2023121710,CHI,CLE,3,1.0,10,25.0,Run,-4,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,4.0,4,37.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,1,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,3.0,4,37.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,9,42.0,Pass,5,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,10,43.0,Pass,1,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,4,48.0,Pass,5,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,10,46.0,Pass,6,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,11,26.0,Pass,20,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,10,27.0,Pass,-1,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,7,5.0,Run,22,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,10,2.0,Run,3,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,4.0,4,31.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,3.0,4,31.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,13,22.0,Pass,9,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,10,25.0,Run,-3,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,3.0,5,5.0,Pass,5,SHORT LEFT,,0,1,0,1,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,5,5.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,1,1.0,Run,0,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,1,1.0,Run,0,,RIGHT GUARD,1,0,0,0,0,0,1,0,DEFENSIVE TOO MANY MEN ON FIELD,CLE,Defensive
2023,2023-12-17,2023121710,CHI,CLE,2,2.0,2,2.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,1,1,DEFENSIVE PASS INTERFERENCE,CLE,Defensive
2023,2023-12-17,2023121710,CHI,CLE,2,1.0,1,1.0,Run,-3,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,4.0,2,48.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,2,3.0,10,40.0,Pass,8,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,2.0,15,35.0,Run,5,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,1.0,15,35.0,Pass,0,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,4.0,15,49.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,3.0,8,44.0,Sack,-7,,,0,0,1,0,1,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,2.0,10,46.0,Run,2,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,1.0,10,46.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,3.0,2,27.0,Pass,27,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,2.0,2,27.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,1.0,10,19.0,Pass,8,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,4.0,5,22.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,1.0,10,17.0,Run,3,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,4.0,5,21.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,3.0,13,13.0,Pass,8,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,2.0,10,16.0,Run,-3,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,1,1.0,10,16.0,Pass,0,DEEP RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,4.0,12,23.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-17,2023121710,CHI,CLE,4,3.0,15,20.0,Pass,3,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,2.0,11,49.0,QB Kneel,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,10,0.0,QB Kneel,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,10,38.0,Run,5,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,10,38.0,Run,2,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,2.0,11,19.0,Pass,9,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,10,18.0,Run,-1,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,3.0,6,26.0,Pass,8,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,2.0,6,26.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,10,30.0,Run,4,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,4,1.0,9,9.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,6,25.0,Pass,16,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,29.0,Pass,4,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,4.0,13,38.0,Pass,38,DEEP LEFT,,0,1,0,1,0,0,0,0,DEFENSIVE OFFSIDE,DET,None
2023,2023-12-10,2023121002,CHI,DET,3,3.0,13,38.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,13,38.0,Run,0,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,35.0,Pass,-3,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,3.0,3,43.0,Pass,8,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,3,43.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,0.0,Run,7,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,4.0,9,49.0,Punt,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,3.0,9,49.0,Pass,0,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,15,43.0,Pass,6,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,20,38.0,Pass,5,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,48.0,Pass,24,DEEP MIDDLE,,0,1,0,0,0,0,1,10,OFFENSIVE HOLDING,CHI,Offensive
2023,2023-12-10,2023121002,CHI,DET,3,4.0,7,7.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,3.0,7,7.0,Pass,0,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,7,7.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,7,7.0,Run,0,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,18.0,Pass,11,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,6,48.0,Pass,11,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,48.0,Run,4,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,2.0,6,32.0,Pass,16,DEEP MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,3,1.0,10,28.0,Run,4,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,2,1.0,10,25.0,Pass,0,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,2,1.0,10,23.0,Run,1,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,2,4.0,1,38.0,Run,0,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,2,3.0,3,40.0,Run,2,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,2,2.0,6,43.0,Run,3,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,9.0,Run,2,,LEFT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,19.0,Pass,3,right,,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,30.0,Run,11,,RIGHT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,2.0,4,43.0,Run,13,,RIGHT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,49.0,Pass,6,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,3.0,3,38.0,Pass,13,right,,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,2.0,9,32.0,Pass,6,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,31.0,Run,1,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,4.0,22,28.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,16.0,Run,1,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,41.0,Pass,28,SHORT RIGHT,,0,1,0,0,0,0,1,15,UNNECESSARY ROUGHNESS,DET,Defensive
2023,2023-12-10,2023121002,CHI,DET,1,3.0,4,36.0,Pass,5,SHORT LEFT,,0,1,0,0,0,0,1,5,DEFENSIVE HOLDING,DET,Defensive
2023,2023-12-10,2023121002,CHI,DET,1,2.0,5,35.0,Run,1,,RIGHT TACKLE,1,0,0,0,0,0,0,0,,,None
2023,2023-12-10,2023121002,CHI,DET,1,1.0,10,30.0,Run,5,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,1.0,5,8.0,QB Kneel,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,1.0,10,49.0,Pass,0,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,1.0,10,38.0,Pass,5,right,,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,2.0,11,45.0,Run,2,,CENTER,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,1.0,10,46.0,Run,-1,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,3.0,14,44.0,Pass,0,DEEP LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,2.0,15,43.0,Pass,1,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,1.0,10,48.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,INELIGIBLE DOWNFIELD PASS,CHI,None
2023,2023-11-27,2023112700,CHI,MIN,2,3.0,4,8.0,Pass,1,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,2.0,4,8.0,Pass,0,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,2,1.0,10,14.0,Run,6,,LEFT END,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,4.0,10,38.0,Pass,24,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,4.0,14,30.0,Field Goal,0,,,0,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,3.0,13,29.0,Pass,-1,SHORT MIDDLE,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,2.0,8,24.0,Sack,-5,,,0,0,1,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,1.0,10,26.0,Run,2,,LEFT GUARD,1,0,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,1.0,10,39.0,Pass,13,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,3.0,2,45.0,Pass,6,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,1.0,10,47.0,Pass,4,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,1,3.0,5,42.0,Pass,5,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,1.0,10,22.0,Pass,16,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,3.0,10,36.0,Pass,6,right,,1,0,0,0,1,0,0,0,OFFENSIVE HOLDING,CHI,None
2023,2023-11-27,2023112700,CHI,MIN,4,2.0,6,40.0,Pass,-4,SHORT RIGHT,,0,1,0,0,0,0,0,0,,,None
2023,2023-11-27,2023112700,CHI,MIN,4,1.0,10,36.0,Pass,4,SHORT LEFT,,0,1,0,0,0,0,0,0,,,None
